PTC1 Safe Stop;PTC1安全停止;
PUMP;泵;
PWM Switch Frequency;PWM开关频率;
Parallel=0, Series=1;并联=0,串联=1;
Partial;部分;
Password Required;需要密码;
Password is required  ;需要密码访问;
Password;密码;
Percent Current;电流百分比;
Percent Line Current;线电流百分比;
Percent Line Voltage ;线电压百分比;
Percent Line Voltage;线电压百分比;
Percent Load Current;负载电流百分比;
Percent VFD Load Current;变频器负载电流百分比;
Perform Eddy Current Test Cond;进行冷凝管涡流探伤测试;
Perform Eddy Current Test Evap;进行蒸发管涡流探伤测试;
Perform Refrigerant Leak Test;进行制冷剂泄露测试;
Perform Vibration Test;进行振动测试;
Period;时间段;
Phase 1 Fault;相1故障;
Phase 1 Faulted;相1故障;
Phase 2 Fault;相2故障;
Phase 2 Faulted;相2故障;
Phase 3 Fault;相3故障;
Phase 3 Faulted;相3故障;
Phase Loss;缺相;
Phase Reversal;反相;
Platform error in setting time zone;时区设置失败;
Please Add Refrigerant. Press OK if Completed.;充制冷剂;
Please Contact Carrier Service;请联系开利维修服务人员;
Please Remove Refrigerant. Press OK if Completed.;抽制冷剂;
Please enter confirm password;请输入确认密码;
Please enter new user password;请输入新的密码;
Please enter your login password;请输入你的登录密码;
Plug or Isolate Tube Cond;堵住或隔离冷凝管;
Plug or Isolate Tube Evap;堵住或隔离蒸发管;
Port J8 Option;J8端口功能;
Port Number;端口号;
Positioning;中间位置;
Power Calibration Factor;功率校准因子;
Power Card over Temp;功率卡温度过高;
Power Line Parameters;电源进线侧参数;
Power Load Parameters;电源负载侧参数;
Power Recovery Duration;电源断电时间;
Power Recovery Timeout;快速重启超时;
Power down Active;断电中;
Pre Lube from Colder HX;预润滑从低温容器取液;
Precharge Feedback;预充电反馈状态;
Precharge Relay Status;预充电继电器状态;
Present;已加载;
Press OK to Start Pumpdown?;按确定键开始泵出?;
Press OK to Terminate Lockout?;按确定键结束锁定?;
Pressure Difference;压差;
Pressure Sensor Calib;压力传感器校准;
Pressure Sensor Type;压力传感器选项;
Pressure Trip Contact;压力跳断触点;
Pressures;压力;
Prestart Check Status;预启动检查状态;
Prestart Check in Progress;预启动检查中;
Prestart Check;预启动检查;
Prestart Fault Time;预启动失效时间;
Prestart Fault Timer;预启动失效时间;
Prestart;预启动;
Preview text;软件版本;
Prog Function Enable;预诊断启用;
Prognostics;预诊断状态;
Progress=1, Completed=2;进行中=1,完成=2;
Proportional Dec Band;比例减少带;
Proportional Inc Band;比例增加带;
Protective Limit;保护限制配置;
Pulldown Ramp Type;缓慢加载方式;
Pulldown Set Point;缓慢加载温度设定点;
Pulldown Timer;缓慢加载时间;
Pulldown: Delta T / Min;缓慢加载:温差/分钟;
Pump Inlet Pressure;制冷剂泵进口压力;
Pump Input Press Cali;制冷剂泵进口压力校准激活;
Pump Input Trans Volt;制冷剂泵进口压力反馈电压;
Pump Outlet Pressure;制冷剂泵出口压力;
Pump Output Press Cali;制冷剂泵出口压力校准激活;
Pump Output Trans Volt;制冷剂泵出口压力反馈电压;
Pump PD at Startup OK;启动时油/制冷剂压差检查通过;
Pump Req Shutdown;关机要求油/制冷剂泵启动;
Pump Req Startup;启动要求油/制冷剂泵启动;
Pump Req Swift Rst;快速重启要求油/制冷剂泵启动;
Pumpdown/Lockout State;泵出/锁定状态;
Pumpdown/Lockout;泵出/锁定;
Pumpdown;泵出;
Pumpout in 24 Hrs;24小时累计泵出时间;
Purge - Forced;抽气装置-强制;
Purge Active Temp SP;抽气装置激活温度设定点;
Purge Active;抽气进行中;
Purge Comp SV;压缩机抽气电磁阀;
Purge Comp Suction Temp;抽气装置压缩机吸气温度;
Purge Comp Valve;压缩机侧抽气电磁阀;
Purge Compressor;抽气压缩机;
Purge Cond  Valve;冷凝器侧抽气电磁阀;
Purge Cond SV;冷凝器抽气电磁阀;
Purge Discharge SV;排气电磁阀;
Purge Discharge Temp;抽气装置排气温度;
Purge Discharge Time;抽气装置排气时间;
Purge Discharge Valve;抽气装置排气电磁阀;
Purge Drainage SV;排液电磁阀;
Purge Drainage Temp;抽气装置排液温度;
Purge Drainage Valve;抽气装置排液电磁阀;
Purge Forced;抽气装置强制;
Purge Heater;抽气加热器;
Purge Idle Drain SV;停机排液阀;
Purge Idle Drainage VLV;抽气装置停机排液阀;
Purge Inlet Temp;抽气装置进口温度;
Purge Level Switch High;抽气装置高液位;
Purge Level Switch Low;抽气装置低液位;
Purge Pumpout SV;泵出电磁阀;
Purge Pumpout Valve;泵出电磁阀;
Purge Pumpout in 24 Hrs;抽气装置24小时累计泵出时间;
Purge Rege SV;再生电磁阀;
Purge Regen Lasting Time;抽气再生持续时间;
Purge Regeneration Valve;抽气装置再生电磁阀;
Purge System Option;抽气装置选项;
Purge System Status;抽气装置状态;
Purge System;抽气装置状态;
Purge Vacuum Pump;抽气真空泵;
Purge on Idle Option;停机抽气选项;
Quick Calibration;快速校准;
Quick Test Enable;快速测试激活;
Quick Test in Progress;快速测试进行中;
Quick Test;快速测试;
R134a=0,R513A=1,R515A=2;R134a=0,R513A=1,R515A=2;
READY TO START IN MIN;准备在几分钟后启动;
REMOTE;远程;
RESET  ;复位;
Ramp Loading - Capacity Inhibit;缓慢加载-禁止加载;
Ramp Loading - Motor Load;缓慢加载-负荷;
Ramp Loading - Temperature;缓慢加载-温度;
Ramp Loading;缓慢加载进行中;
Rampdown Factor;缓慢降载系数;
Ramping Demand Limit Val;缓慢加载负荷限制值;
Ramping;缓慢加载;
Rated Line Voltage;额定线电压;
Read Config Complete;读配置完成;
Read Configuration;读变频器配置;
Recip1 Email Part1;收件人1用户名;
Recip1 Email Part2;收件人1邮箱域名;
Recip2 Email Part1;收件人2用户名;
Recip2 Email Part2;收件人2邮箱域名;
Rectifier Overcurrent;整流器过电流;
Rectifier Overload;整流器过载率;
Rectifier Overtemp;整流器温度高;
Rectifier Power Fault;整流器电源故障;
Rectifier Temperature;整流器温度;
Recurring;循环同步;
Recy Startup in 4 Hours;4小时内再循环启动次数;
Recycle Restart Delta T;再循环重启温差;
Recycle Shutdown Delta T;再循环关机温差;
Recycle Shutdown Done;再循环关机完成;
Recycle Shutdown;再循环关机进行中;
Recycle Startup;再循环启动进行中;
Recycle in Progress;再循环进行中;
Recycle;再循环;
Ref Lub 1st Test Status;首次开机制冷剂润滑测试状态;
Ref Lub 1st Test Time;首次开机制冷剂润滑测试时间;
Ref Lub 1st Test;首次开机制冷剂润滑测试;
Ref Pump Delta P;制冷剂泵进出口压差;
Refrig Charge Status;制冷剂充注量状态;
Refrig Leakage Alarm mA;制冷剂泄漏报警电流;
Refrig Leakage Option;制冷剂泄漏检测选项;
Refrig Leakage Sensor;制冷剂泄漏传感器;
Refrigerant Charge Done;制冷剂充注完成;
Refrigerant Charge Is Low;制冷剂充注量少;
Refrigerant Cool Relay;制冷剂冷却继电器;
Refrigerant Pump;制冷剂泵;
Refrigerant Transducer Out Of Calibration;制冷器压力传感器需要校准;
Refrigerant Type;制冷剂类型;
Regenerate Password;重新生成密码;
Regeneration Countdown;再生时间;
Relinquish Default  ;恢复默认值;
Relinquish Default;放弃默认值;
Relinquish;放弃;
Remote Reset Alarm;远程报警复位;
Remote Reset Temp;远程修正温度;
Remote Start/Stop;远程启停触点;
Remote Stop Contact;远程关机触点;
Remote Surge Status;远程喘振状态;
Remote Temp Full Reset;远程温度满修正值;
Remote Temp No Reset;远程温度无修正值;
Remote Temp=2,;远程温度=2,;
Remote;远程;
Remote=2, Local Sched=3;远程=2,本地日程=3;
Repair IGV;维修导叶;
Repair Muffler Assembly;更换消声器组件;
Repair Refrigerant Leak;修复制冷剂泄露;
Repair SRD;维修可变扩压器;
Replace Ball Valve;换球阀;
Replace Compressor Check Valve;更换压缩机单向阀;
Replace Compressor O-Rings;更换压缩机O环;
Replace Cond Tubes;更换冷凝管;
Replace Discharge Line Gaskets/O-Rings;更换排气管垫片或O环;
Replace Division Plate Gasket Cond;更换冷凝器水室隔板垫片;
Replace Division Plate Gasket Evap;更换蒸发器水室隔板垫片;
Replace EXV;换电子膨胀阀;
Replace Evap Tubes;更换蒸发管;
Replace Float Assembly High Side;更换冷凝器侧浮阀组件;
Replace Float Assembly Low Side;更换经济器侧浮阀组件;
Replace High Speed Bearings;换高速轴承;
Replace Impeller Displacement Switch;更换导叶位移开关;
Replace Labyrinths;更换迷宫;
Replace Low Speed Bearings;换低速轴承;
Replace Motor O-Rings;更换电机O环;
Replace Motor Terminal;更换电机端子;
Replace Oil Charge;更换油充注;
Replace Oil Cooler TXV;更换油冷却器热力膨胀阀;
Replace Oil Cooler;换油冷却器;
Replace Oil Filter;换油过滤器;
Replace Oil Heater;换油加热器;
Replace Refrigerant Iso Valve;换制冷剂隔离阀;
Replace Refrigerant Strainers;更换制冷剂滤网;
Replace Rotor;更换转子;
Replace Sight Glass;换视镜;
Replace Stator;更换定子;
Replace Suction Elbow Gaskets/O-Rings;更换吸气管垫片或O环;
Replace Vaporizer Heater;更换气体加热器;
Replace Water Box Cover Gasket Cond;更换冷凝器水室垫片;
Replace Water Box Cover Gasket Evap;更换蒸发器水室垫片;
Replace or Repair Oil Pump;换或维修油泵;
Replacer Refrigerant Filters;换制冷剂过滤器;
Required DSH;要求的排气过热度;
Reset Alarms;报警复位;
Resistance=5, RTD=6;电阻=5, 铂电阻=6;
Resource busy.. Try again later;系统繁忙，请稍后重试;
Restore Defaults;恢复默认配置;
Return Liquid Temp;系统回水温度;
Rockwell LF2 VFD = 3;罗克韦尔LF2变频器 = 3;
Rockwell STD VFD = 5;罗克韦尔STD变频器 = 5;
Rootfs Version;Rootfs 版本;
Rotat=2, PosLub=3, End=4;运行=2, 后润滑=3, 结束=4;
Router;路由器;
Run CLOUD test;开始检测;
Run PING test;开始检测;
Run Times;运行时间;
Running - Cooling Entering Chilled Water;运行-制冷冷水进水;
Running - Cooling Leaving Chilled Water;运行-制冷冷水出水;
Running - Damper Valve Forced;运行-强制经济器调节阀;
Running - Guide Vane 1 Position Forced;运行-强制导叶1位置;
Running - Guide Vane 2 Position Forced;运行- 强制导叶2位置;
Running - Head Pressure Valve Forced;运行-强制压头阀;
Running - Heating Entering Cond Water;运行-制热冷却水进水;
Running - Heating Leaving Cond Water;运行-制热冷却水出水;
Running - Temp Reset by 4-20mA Signal;运行-温度修正根据4-20毫安信号;
Running - Temp Reset by Remote Temp Sensor;运行-温度修正根据远程温度传感器;
Running - Temp Reset by Water DT;运行-温度修正根据水温温差;
Running - VFD Overcurrent;运行-变频器过电流;
Running - VFD Rampdown;运行-变频控制减载进行中;
Running - VFD Speed Forced;运行-强制变频器速度;
Running - Vapor Source Valve Forced;运行-强制气源控制阀;
Running;运行;
Runtime Balance=1;根据运行时间差选择=1;
SCHEDULE;本地日程;
SDK Version;SDK 版本;
SHUTDOWN: ALARM;关机:报警;
SIOB Soft Part Number;SIOB软件版本号;
SMTP IP Addr Part 1;SMTP服务器地址1;
SMTP IP Addr Part 2;SMTP服务器地址2;
SMTP IP Addr Part 3;SMTP服务器地址3;
SMTP IP Addr Part 4;SMTP服务器地址4;
SPD Feedback;避雷器反馈状态;
SRD IGV Offset Select;扩压器导叶偏移量选择;
SRD Peak Threshold;峰值检测设定点;
SRD Pos Load @25%;扩压器位置负荷25%;
SRD Pos Load @50%;扩压器位置负荷50%;
SRD Pos Load @75%;扩压器位置负荷75%;
SRD Position @Shutdown;断电时可变扩压器位置;
SRD Rotating Stall Alarm;扩压器旋转失速报警;
SRD Stall Closure Time;扩压器关闭时间;
SRD;扩压器配置;
SSID(access point name);WiFi名称;
STATUS & POC TABLE;STATUS & POC TABLE;
STEP HV VFD = 9;新时达高压变频器 = 9;
SUCCESS;成功;
Safe Stop;安全停车;
Safety Stop Status;变频器安全停机状态;
Sat Temp=0, Ref Temp=1;饱和温度=0, 制冷剂温度=1;
Sat Temp=0,Flow Switch=1;饱和温度=0,流量开关=1;
Sat;六;
Saturday;周六;
Save  ;保存;
Save operation is not successful. Please try again.  ;保存失败，请重试。;
Save operation is not successful. Please try again.;保存没有成功，请再次尝试;
Save;保存;
Saved successfully  ;保存成功;
Saved successfully;保存成功;
Schedule Groups;计划组;
Schedule Menu;日程菜单;
Schedules;计划;
Search  ;搜索;
Search;搜索;
Seconds;秒;
Select Language  ;选择语言;
Sender Email Part1;发件人用户名;
Sender Email Part2;发件人邮箱域名;
Sensata=2;Sensata=2;
Sensor Type Option:;传感器类型选项：;
Sept  ;九月;
September;九月;
Serial Number;序列号;
Series Counter Flow;串联逆流选项;
Server Address;服务器地址;
Server Authentification;服务器认证;
Server Timeout;服务器超时;
Service Login ;服务人员登录;
Service Login Screen Special Web;特殊服务人员登录界面网页;
Service Login Screen Special;特殊服务人员登陆界面;
Service Login has been blocked due to multiple incorrect login attempts;错误登录次数过多，该服务等级登录暂时被禁止;
Service Login will be unblocked in:;服务等级登录解禁时间：;
Service Parameters;服务参数;
Service Purge Unit;保养抽气装置;
Service Special Password;服务人员特殊密码;
Service Starter;保养电机启动柜;
Service Trip,Typecode;服务跳闸，类型代码/备件;
Set IP;设置 IP;
Set net mask;设置子网掩码;
Set;设置;
Setp 1;设定点1;
Setp 2;设定点2;
Setp Sw;设定点开关;
Setpoint;设定点;
Setup;设置;
Shaft Displacement Type;叶轮位移开关类型;
Short Circuit;短路;
Shunt Trip Relay Status;跳断继电器状态;
Shunt Trip Relay;跳断继电器;
Shutdown - Alarm;关机-报警;
Shutdown - Compressor Deenergized;关机-压缩机停止;
Shutdown - Emergency Stop;关机-紧急停止;
Shutdown - Normal;关机-正常;
Shutdown - Recycle Ice Build;关机-再循环制冰;
Shutdown - Recycle;关机-再循环;
Shutdown;关机;
Single Cycle Dropout;单周波缺损;
Single=1, Double=2;单极=1, 双极=2;
Skip Frequency 1;跳频点1;
Skip Frequency 2;跳频点2;
Skip Frequency 3;跳频点3;
Skip Frequency Band;跳频带;
Slave Address;从机地址;
Slave Control Type;从机控制模式;
Slave Device 1 Address;Modbus从机1地址;
Slave Device 2 Address;Modbus从机2地址;
Slave Device 3 Address;Modbus从机3地址;
Slave Device 4 Address;Modbus从机4地址;
Slave Device 5 Address;Modbus从机5地址;
Slave Run Status;从机运行状态;
Slave Start/Stop;从机开机/关机;
Slave=2, Both=3;从机=2, 两者=3;
Soft Stop Amps Threshold;软停机电流设定点;
Software Key;软件密钥;
Software Part Number;软件版本号;
Software Version;软件版本信息;
Solid State=2, FS VFD=3;固态=2,非机载变频器=3;
Something went wrong. Please try again.  ;错误，请重试;
Sound Ctrl IGV1 Open Deg;噪声优化导叶1开度(角度);
Sound DTSmin Factor;低噪音最小饱和温差因子;
Sound Line Shape Factor;噪音边界形状因子;
Spare Safety Input;备用安全输入;
Special Password Expires in:;特殊密码失效时间：;
Standby;待机;
Start  ;开始;
Start Complete;启动完成;
Start Condenser Flush;启动冷凝器冲洗;
Start Date;开始日期;
Start Free Cooling;启动自然冷却;
Start to Start Delay;开机到开机延时;
Start to Start Timer;开机到开机计时;
Start;开始;
Starter Accel Fault;启动柜加速故障;
Starter Fault Feedback;启动柜故障反馈;
Starter Fault;启动柜故障;
Starter LRA Rating;启动柜额定堵转电流;
Starter LRA Trip;启动柜LRA跳断;
Starter Trans Sw Status;启动柜转换继电器软件状态;
Starter Type;启动柜类型;
Starter with ISM = 0;ISM启动柜 = 0;
Starts Num in 12 Hours;12小时内启动次数;
Startup Inhibited - Loadshed in Effect;禁止开机-卸载有效;
Startup Sequence;启动顺序;
Startup in Progress;启动进行中;
Startup;启动;
Status;状态;
Stop Complete;停机完成;
Stop Fault;停机故障;
Stop Override;机组强制锁定;
Stop to Start Delay;停机到开机延时;
Stop to Start Timer;停机到开机计时;
Stop;停止;
Stop=0, Change=1, Cont=2;停止=0,变化=1,继续=2;
Submit;确认;
Success=1, Verifying=2;成功=1,确认中=2;
Sun;日;
Sunday;周日;
Supply Liquid Temp;系统供水温度;
Surge Al Act Sw;喘振自学习控制;
Surge Al Correct Sw;自学习喘振线纠正;
Surge Al Enable;喘振自学习启用;
Surge Al Reset Sw;自学习喘振线重置;
Surge Correction;喘振保护;
Surge Counts;喘振次数;
Surge Delay Time;喘振延迟时间;
Surge Delta Amps %;喘振电流变化百分比;
Surge Delta Tsmax;喘振线最大饱和温差;
Surge Delta Tsmin;喘振线最小饱和温差;
Surge Line Configuration;喘振线配置选项;
Surge Line Lower DB;喘振线下静止带;
Surge Line Offset;喘振线偏移量;
Surge Line Shape Factor;喘振线形状因子;
Surge Line Speed Factor;喘振线速度因子;
Surge Line Upper DB;喘振线上静止带;
Surge Map Update Flag;自学习喘振点更新标志;
Surge Prevention Active;喘振预防进行中;
Surge Prevention;喘振预防;
Surge Profile Offset;喘振线修正量;
Surge Profile Step;喘振线步长;
Surge Protection Active;喘振保护进行中;
Surge Protection Counts;喘振保护次数;
Surge Protection;喘振保护;
Surge Region;喘振区域;
Surge Time Period;喘振计算周期;
Surge;喘振;
Swift Restart Active;快速重启中;
Swift Restart In Progress;快速重启中;
Swift Restart Option;快速重启选项;
Swift Restart;快速重启;
Swift Restarts in 1 Hour;1小时内快速重启次数;
System Bypass Option;系统旁路选项;
System Configuration;系统设置;
System Control Mode;系统控制模式;
System Control Point;系统控制点;
System Demand Limit;系统负荷限制;
System Information;系统版本信息;
System KW;系统功率;
System Percent Load;系统负载百分比;
System Status;系统运行状态;
System View;系统视图;
System call failed;系统调用失败;
System of Measurement  ;单位制;
System of measurement;单位制;
System;系统;
Take Oil Sample for Analysis;提取分析油样本;
Take Refrigerant Sample for Analysis;提取分析制冷剂样本;
Take over on Comm Loss;通讯故障时替补运行;
Target GV1 Pos;导叶1目标位置;
Target GV2 Pos;导叶2目标位置;
Target VFD Frequency;目标变频器频率;
Target VFD Speed Per;变频器目标速度百分比;
Target VFD Speed;目标变频器速度;
Target Valve Position;目标调节阀位置;
Technical data copy in progress;正在导出服务数据;
Temp Ramp per Min;每分钟温度加载值;
Temp Reset Type;温度修正类型;
Temp Sensor Calib;温度传感器校准;
Temp=0, Load=1;温度=0,负荷=1;
Temp=0,Contact=1,Both=2;温度=0,触点=1,两者=2;
Temperature Ramping;温度缓慢加载进行中;
Temperature Reset;温度修正配置;
Temperatures;温度;
Terminal Resister;终端电阻;
Terminate Pumpdown/Lockout;终止泵出/锁定;
The 1st time 30-Min Ref Lubricating;首次开机制冷剂润滑测试30分钟;
The Admin or Factory permission level is required to access the requested screen.  Please log in.;访问请求的屏幕需要管理员或工厂权限级别。请登录。;
The Admin permission level is required to access the requested screen.  Please log in.;访问请求的屏幕需要管理员权限级别。请登录。;
The Factory permission level is required to access the requested screen.  Please log in.;需具备“工厂”权限级别才能访问所请求的屏幕。 请登录。;
The User or Admin permission level is required to access the requested screen.  Please log in.;访问请求的屏幕需要用户或管理员权限级别。请登录。;
The User, Admin, or Factory permission level is required to access the requested screen.  Please log in.;访问请求的屏幕需要用户、管理员或工厂权限级别。请登录。;
The new password and confirmation password do not match;修改密码不一致;
The new user password is invalid;新密码无效;
The password entered does not match any stored passwords.;输入的密码与任何存储的密码不匹配。;
The selection must be 1 to 10  ;选择范围1到10;
The user is not authorized;该用户不能登录;
The user password change failed;用户密码修改失败;
The user password changed successfully;用户密码修改成功;
There is not enough memory available to display the requested screen.;内存不足，无法显示请求的屏幕。;
This is a test !;这是测试邮件!;
Thrust Bearing Oil Temp;压缩机推力轴承出油温度;
Thrust Bearing Temp;压缩机推力轴承温度;
Thu;四;
Thursday;周四;
Tianmu=0, Texas=1;Tianmu=0, Texas=1;
Time  ;时间;
Time Master;时间主控制器;
Time Sync/User Choice;时间同步方法选择;
Time should be positive integer number  ;时间必须为正整数;
Time should be positive integer number;时间必须是正整数;
Time should be up-to 24 hours per day  ;每天时间不能超过24小时;
Time synchronized successfully;时间同步成功;
Time to Start;延时启动;
Time zone set successfully ;时区设置成功;
Timed Override Extension;定时优先超出;
Timeout - Delay to Start in;延时-距启动还有;
Timeout;延时中;
Timezone Status ;时区设置状态;
Timezone;设置时区;
To start/stop chiller on HMI, please switch to LOCAL mode.;如果想要在本地启动/停止，请先切换到本地模式。;
Torque Limit;转矩极限;
Total Error + Resets;误差 + 偏移量;
Total Pumpout Count;累计泵出次数;
Total Pumpout Numbers;抽气装置累计泵出次数;
Total Pumpout Time;抽气装置累计泵出时间;
Total RAM Memory;总内存;
Total number no response ;无回应总次数;
Total number of ARH busy ;ARH 繁忙总次数;
Total number of NACK ;NACK总次数;
Total number of messages ;信息总次数;
Touchscreen Setup;触摸屏设置;
Tower Fan High Setpoint;冷却塔风机高速设定点;
Tower Fan Relay High;冷却塔高速风扇;
Tower Fan Relay Low;冷却塔低速风扇;
Trans Calib Threshold;压力传感器校准阈值;
Trans Calibration Done;压力传感器校准完成;
Transducer Calibration in Effect;压力传感器校准中;
Transducer Deviation;压力传感器偏移;
Transmission Status;传动系统状态;
Transmission Status_L;传动系统状态;
Transmission Status_N;传动系统状态 ;
Trend Display;数据趋势图显示;
Trending;数据趋势图;
Trends;趋势;
Tripout;跳机;
True;真;
Tue;二;
Tuesday;周二;
UI Version;UI版本;
UI board - Boot loader Build info;UI板 - 引导加载程序构建信息;
UI board - Boot loader Version;UI板 - 引导加载程序版本;
UI board - OS Build info;UI板 - 操作系统构建信息;
UI board - OS Version;UI板 - 操作系统版本;
UNITS;单位;
UNUSED;未使用;
US Imp  ;英制;
US Imp;英制;
USB Logs Export;USB日志导出;
USB is short of space;U盘空间不足;
USB not connected;未检测到U盘;
Unable to copy files to USB;数据传输至U盘失败;
Under Volt Start Delay;低电压启动延时;
Under Voltage;欠电压;
Undervoltage Threshold;欠电压阈值;
Unit Bypass Option;单元旁路选项;
Unit Type;单冷热泵选择;
Unit is Lead or Lag;机组是领先机组或滞后机组;
Units Stop;机组停止;
Units;单位;
Unoccupied;未被占用;
Unused;未使用;
Used Sockets;套接字;
User Login Screen;普通用户登录;
User Login;普通用户登录;
User Password Change;修改用户密码;
User Password;用户密码;
Username & Domain Name=2;用户名和域名认证=2;
Username Only=1;用户名认证=1;
VDO High Lift Load Line;扩压器优化高喘振线温差;
VDO Logic Start Delay;扩压器优化逻辑启用延时;
VDO Low Lift Load Line;扩压器优化低喘振线温差;
VDO Optimization;可变扩压器优化模式;
VFD Alarm Code;变频器报警字;
VFD Appl digital Output;变频器数字量输出;
VFD Change Rate;VFD 变化率;
VFD Checksum Error;变频器校验错误;
VFD Cold Plate Temp;变频器冷板温度;
VFD Comm Fail;变频器通讯故障;
VFD Command Word;变频器命令字;
VFD Config Conflict;变频器配置冲突;
VFD Cooling;变频器冷却电磁阀;
VFD Current Input;变频器电流实际输入;
VFD Current Limit;变频器电流限制;
VFD Enclosure Temp;变频器壳体温度;
VFD Fault Reset;复位变频器告警;
VFD Fault;变频器故障;
VFD Feedback Voltage Sel;变频器反馈电压类型选择;
VFD Forced Speed;变频器强制速度;
VFD Forced;变频器强制;
VFD Gain;变频器速度增益;
VFD Line Param Calib;变频器输入侧参数校准;
VFD Load Current 20mA;变频器20mA负载电流值;
VFD Load Current Input;变频器负载电流输入;
VFD Load Current;变频器负载电流;
VFD Load Factor;变频器负载因子;
VFD Max Speed Per;变频器最大速度百分比;
VFD Min Speed Per;变频器最小速度百分比;
VFD Output Percent;变频器百分比输出;
VFD Output Voltage;变频器电压输出;
VFD Parameters;变频器参数配置;
VFD Power on Reset;变频器上电复位;
VFD Rampdown;变频控制减载进行中;
VFD Reading Percent;变频器百分比读数;
VFD Reading mA;变频器毫安读数;
VFD Run Relay Status;变频器运行状态;
VFD Running Status;变频器运行状态;
VFD Speed 100%,Load 10%;转速100%,负载10%;
VFD Speed 100%,Load 100%;转速100%,负载100%;
VFD Speed 100%,Load 30%;转速100%,负载30%;
VFD Speed 100%,Load 50%;转速100%,负载50%;
VFD Speed 100%,Load 70%;转速100%,负载70%;
VFD Speed 70%,Load 10%;转速70%,负载10%;
VFD Speed 70%,Load 100%;转速70%,负载100%;
VFD Speed 70%,Load 30%;转速70%,负载30%;
VFD Speed 70%,Load 50%;转速70%,负载50%;
VFD Speed 70%,Load 70%;转速70%,负载70%;
VFD Speed 83%, Load 100%;转速83%,负载100%;
VFD Speed 83%, Load 30%;转速83%,负载30%;
VFD Speed 83%, Load 50%;转速83%,负载50%;
VFD Speed 83%, Load 70%;转速83%,负载70%;
VFD Speed 83%,Load 10%;转速83%,负载10%;
VFD Speed 92%, Load 10%;转速92%,负载10%;
VFD Speed 92%, Load 100%;转速92%,负载100%;
VFD Speed 92%, Load 30%;转速92%,负载30%;
VFD Speed 92%, Load 50%;转速92%,负载50%;
VFD Speed 92%, Load 70%;转速92%,负载70%;
VFD Speed @Shutdown;断电时变频器速度;
VFD Speed Change Delta;变频器速度改变量;
VFD Speed Change Flag;变频器速度改变标志;
VFD Speed Feedback;变频器速度反馈电压;
VFD Speed Output mA;变频器速度输出;
VFD Speed Step Surge;喘振保护变频器速度增加步长;
VFD Start Inhibit Status;变频器禁止启动状态;
VFD Start Inhibit;变频器禁止启动;
VFD Start;变频器启停状态;
VFD Startup Speed Per;变频器启动速度百分比;
VFD Status Word;变频器状态字;
VFD Status;变频器状态;
VFD Surge Position;自学习喘振时变频器百分比(%);
VFD Test Enable;启用变频器测试;
VFD/Starter Option;变频器/启动柜选项;
VFD;变频器状态;
VSD Water System;变流量水系统;
Value must be between  ;取值必须在这之间;
Value must be valid number;输入值无效;
Valve Control Mode;调节阀控制模式;
Valves Force=2;控制阀强制=2;
Vapor SV Forced Value;气源控制阀强制值;
Vapor SV Forced;气源控制阀强制;
Vapor Source SV Delay;气源控制阀延时;
Vapor Source SV Option;气源控制阀选项;
Vapor Source SV;气源控制电磁阀;
Vapor Source;气源控制阀;
Volt Transformer Ratio:1;电压互感器变比:1;
Voltage Imbal Persist;电压不平衡持续时间;
Voltage Imbal Threshold;电压不平衡率阈值;
Voltage Imbalance;电压不平衡;
WTR Flow MTR=1,;水流量计=1,;
WTR Flow PD TRD=1,;水流压力=1,;
WTR Flow PD TRM=2;水流压力差=2;
WTR Flow PD=2;水压降=2;
Warning;警告;
Water DT=3;水温差=3;
Water Flow Determination;水流测定方式;
Water Flow Measurement;水流量测量;
Water Flow Verification Failed;水流检测失败;
Water Flow Verify Time;水流量确认时间;
Water Flow Verifying ...;水流检测中 ...;
Water Flow at 20mA;20毫安输入时水流量;
Water Flow at 4mA;4毫安输入时水流量;
Water Lift at Surge;自学习喘振时刻出水温差;
Water Pres Drop @20mA;20毫安输入时水压降;
Water Pressure Option;水压传感器选项;
Water;水;
Wed;三;
Wednesday;周三;
Wifi Configuration;WiFi设置;
YES;是;
Yes  ;是;
Yes;是;
You are not authorized to access this page;你现在没有权限登录此页面;
Your login password;当前密码;
Your recent changes haven't been saved. Click OK to continue. Click Cancel to stay in current screen.;你最新的改动没有保存。点击确定继续，点击取消停留在此页面。;
Zone is currently:;目前区域:;
\n;\n;
_;_;
and   ;和;
bogus netmask;虚假的子网掩码;
cannot execute gateway_wrapper.sh;无法执行gateway_wrapper.sh;
cannot execute sntp_wrapper.sh;无法执行sntp_wrapper.sh;
cannot get  ip via DHCP;动态获取IP失败;
connected to access point , getting ip via DHCP;连接到WiFi热点，正在动态获取IP;
day - hour : minute;天 - 小时 : 分钟;
days;天;
enter + down;回车 + 下;
enter + escape;回车 + ESC;
enter + up;回车 + 上;
error in setting ip address;IP地址配置错误;
escape + down;ESC + 下;
escape + up;ESC + 上;
eth0;eth0;
eth1;eth1;
failed to execute gateway_wrapper script ;执行gateway_wrapper脚本失败;
failure in name resolution;域名解析错误;
gateway ip;网关IP;
gateway;网关;
gateway_wrapper.sh not found;gateway_wrapper.sh没有找到;
got ip;成功获得IP地址;
hours;小时;
incorrect arguments to gateway_wrapper;传递给gateway_wrapper参数错误;
invalid gateway ip;网关IP地址无效;
